models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-wiki_hop_original_generate_subject_and_object,0.024913115504508216
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-race_high_Write_a_multi_choice_question_options_given_,0.019669942402591307
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-cos_e_v1.11_question_option_description_text,0.06594246936341126
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-cos_e_v1.11_question_description_option_text,0.036207363630334534
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-quarel_heres_a_story,0.09742941179623206
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-wiki_hop_original_choose_best_object_interrogative_2,0.057341756764799356
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-wiki_hop_original_choose_best_object_affirmative_3,0.035643042996525764
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,0.03605134296230972
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-ropes_plain_bottom_hint,0.05516215041279793
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-wiki_qa_Decide_good_answer,0.0350617072544992
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-quartz_use_info_from_question_paragraph,0.06740995900084575
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-adversarial_qa_dbert_generate_question,0.024907923691595595
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-cos_e_v1.11_rationale,0.025802580096448462
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-duorc_SelfRC_generate_question,0.022075366228818893
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-ropes_plain_background_situation,0.04249888968964418
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-duorc_SelfRC_title_generation,0.022655682715897758
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-quoref_Answer_Question_Given_Context,0.030990580290866394
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-wiqa_effect_with_string_answer,0.038491805627321206
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-kilt_tasks_hotpotqa_complex_question,0.027594029825801652
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-dbpedia_14_pick_one_category_for_the_following_text,0.04177557995232443
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-quail_context_question_description_answer_text,0.029155307604620855
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-adversarial_qa_dbert_based_on,0.03956523754944404
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-wiki_bio_key_content,0.03574755508452654
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-race_middle_Write_a_multi_choice_question_for_the_following_article,0.02599509871409585
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-duorc_ParaphraseRC_title_generation,0.02035873239704718
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-qasc_is_correct_2,0.02731852893096705
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-quoref_Answer_Test,0.023612109245732427
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-ropes_plain_no_background,0.022560282222305734
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-wiki_hop_original_choose_best_object_affirmative_2,0.0728867615883549
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-duorc_ParaphraseRC_movie_director,0.11709223128855228
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-wiqa_what_might_be_the_first_step_of_the_process,0.031106786414360005
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-quoref_Guess_Answer,0.045133017313977085
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-duorc_SelfRC_build_story_around_qa,0.02017178852111101
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-quarel_testing_students,0.13674527034163475
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-wiki_bio_what_content,0.018724504819450278
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-wiqa_effect_with_label_answer,0.019256621793222923
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-duorc_SelfRC_generate_question_by_answer,0.03248370070165644
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-ropes_background_situation_middle,0.3283431294063727
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-amazon_polarity_would_you_buy,0.15930454588184753
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-duorc_ParaphraseRC_generate_question,0.019418891053646803
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-qasc_qa_with_separated_facts_1,0.10185863450169563
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-social_i_qa_Check_if_a_random_answer_is_valid_or_not,0.021869824423144262
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-cos_e_v1.11_i_think,0.02610725777534147
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-adversarial_qa_dbidaf_answer_the_following_q,0.0768301235511899
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-wiki_qa_Generate_Question_from_Topic,0.03825789301966628
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-quartz_given_the_fact_answer_the_q,0.048456608628233276
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-amazon_polarity_negative_or_positive_tone,0.015496302008007964
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-web_questions_whats_the_answer,0.051058290215830006
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-web_questions_question_answer,0.02747888242204984
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-kilt_tasks_hotpotqa_formulate,0.03921322850510478
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-adversarial_qa_dbidaf_question_context_answer,0.0580095574259758
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-qasc_qa_with_separated_facts_2,0.024575286234418552
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-wiki_hop_original_generate_object,0.03728378001445284
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-race_high_Is_this_the_right_answer,0.020035111888622243
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-adversarial_qa_droberta_tell_what_it_is,0.05007334736486276
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-qasc_qa_with_separated_facts_4,0.07077332555005948
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-duorc_SelfRC_answer_question,0.021631347636381786
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-amazon_polarity_user_satisfied,0.015710565766009193
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-kilt_tasks_hotpotqa_final_exam,0.025924400930913787
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-quartz_paragraph_question_plain_concat,0.024071125546470284
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-qasc_qa_with_separated_facts_3,0.0630566026084125
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,0.018679677198330562
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-quartz_answer_question_based_on,0.11647324077785015
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-amazon_polarity_convey_negative_or_positive_sentiment,0.02059042628388852
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-dbpedia_14_given_list_what_category_does_the_paragraph_belong_to,0.02847539004869759
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-race_high_Write_a_multi_choice_question_for_the_following_article,0.03547874713937441
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-race_high_Select_the_best_answer_generate_span_,0.10162306514879067
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-cos_e_v1.11_question_option_description_text,0.09756648975114028
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-cos_e_v1.11_question_description_option_text,0.026193697936832905
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-race_high_Write_a_multi_choice_question_options_given_,0.025364761978077393
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-wiqa_which_of_the_following_is_the_supposed_perturbation,0.0599011960439384
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-wiki_qa_found_on_google,0.025177436259885628
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-quail_context_question_answer_description_text,0.035250860499218106
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-duorc_ParaphraseRC_generate_question_by_answer,0.03142139005164305
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-sciq_Direct_Question_Closed_Book_,0.034989739690596856
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-cos_e_v1.11_rationale,0.020466433255933225
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-cos_e_v1.11_description_question_option_id,0.05593065886447827
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-quartz_use_info_from_question_paragraph,0.04749184986576438
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-race_middle_Select_the_best_answer_generate_span_,0.04570879088714719
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-quail_no_prompt_text,0.05839043095087012
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-adversarial_qa_dbert_generate_question,0.029110898186142247
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-quail_description_context_question_text,0.07766554923728108
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-ropes_plain_bottom_hint,0.040754117614900075
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-quail_context_question_description_answer_text,0.03808105938757459
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-cos_e_v1.11_explain_why_human,0.038486291111136474
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-cos_e_v1.11_description_question_option_text,0.07276349359502395
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-app_reviews_convert_to_rating,0.024083072630067665
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-sciq_Multiple_Choice_Question_First,0.07384124118834734
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-web_questions_potential_correct_answer,0.018954382006389398
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-wiqa_effect_with_string_answer,0.022730367025360465
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-duorc_ParaphraseRC_movie_director,0.024392036139033735
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-quoref_Answer_Question_Given_Context,0.0236915765174975
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-cos_e_v1.11_generate_explanation_given_text,0.034183937163713075
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-wiki_bio_key_content,0.020149147409635287
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-qasc_qa_with_combined_facts_1,0.08119379604856174
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-race_middle_Write_a_multi_choice_question_options_given_,0.020416799738692742
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-qasc_qa_with_separated_facts_5,0.060691943702598415
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-quoref_Answer_Test,0.037858578376471996
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-wiqa_effect_with_label_answer,0.016175774158909917
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-duorc_SelfRC_movie_director,0.03628857689909637
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-wiqa_what_might_be_the_first_step_of_the_process,0.023475310454765957
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-wiki_qa_Is_This_True_,0.01739426958374679
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-race_middle_Write_a_multi_choice_question_for_the_following_article,0.021383271377999336
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-adversarial_qa_droberta_question_context_answer,0.07130417351921399
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-quarel_testing_students,0.033385849092155695
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-quoref_Find_Answer,0.034495396384348474
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-duorc_SelfRC_generate_question_by_answer,0.022418908968878288
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-quoref_Guess_Answer,0.027701261375720303
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-race_high_Select_the_best_answer,0.04117617461209496
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-amazon_polarity_would_you_buy,0.026794617995619774
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-quail_description_context_question_answer_text,0.06354328601931532
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-cos_e_v1.11_i_think,0.02020220970734954
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-quoref_Guess_Title_For_Context,0.02568970698242386
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-social_i_qa_Check_if_a_random_answer_is_valid_or_not,0.024983018248652417
models/result_gpt2_t0-task-social_i_qa_Show_choices_and_generate_index,models/result_gpt2_t0-task-qasc_qa_with_separated_facts_1,0.1004292353366812
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-web_questions_short_general_knowledge_q,0.026261664771785338
models/result_gpt2_t0-task-adversarial_qa_dbert_answer_the_following_q,models/result_gpt2_t0-task-quail_no_prompt_id,0.017524008561546605
models/result_gpt2_t0-task-quoref_Found_Context_Online,models/result_gpt2_t0-task-quartz_read_passage_below_choose,0.03378716724303862
models/result_gpt2_t0-task-ropes_plain_no_background,models/result_gpt2_t0-task-kilt_tasks_hotpotqa_combining_facts,0.03726431975762049
models/result_gpt2_t0-task-race_high_Read_the_article_and_answer_the_question_no_option_,models/result_gpt2_t0-task-web_questions_question_answer,0.018838316124553483
models/result_gpt2_t0-task-quail_context_question_description_answer_text,models/result_gpt2_t0-task-web_questions_whats_the_answer,0.02237463730853051
models/result_gpt2_t0-task-duorc_ParaphraseRC_decide_worth_it,models/result_gpt2_t0-task-wiki_qa_Generate_Question_from_Topic,0.025533410798137385
models/result_gpt2_t0-task-quail_context_description_question_answer_text,models/result_gpt2_t0-task-quarel_choose_between,0.056496775398651757
